105	108
105	109
99	105
105	110
105	111
6	105
9	105
103	105
89	105
105	112
52	105
84	106
86	106
3	106
106	119
106	130
33	106
106	209
75	106
107	108
107	139
107	191
6	107
7	107
108	122
1	108
108	114
3	108
4	108
108	137
6	108
108	130
85	108
108	112
106	109
109	122
109	114
2	109
86	109
109	117
109	118
4	109
109	142
109	111
6	109
108	110
28	110
86	110
6	110
103	110
110	112
111	201
12	111
2	111
84	111
86	111
3	111
111	198
111	187
111	233
111	193
111	125
111	172
111	145
6	111
9	111
111	130
111	190
112	223
64	112
72	112
44	112
101	113
1	113
113	149
113	115
113	140
113	141
113	124
113	191
113	215
2	114
86	114
3	114
13	114
114	132
114	130
114	131
73	114
114	133
115	126
115	128
115	122
114	115
10	115
107	115
115	139
115	138
115	124
100	116
113	116
1	116
116	141
12	116
84	116
116	117
116	118
13	116
116	132
22	116
103	116
117	151
117	152
117	153
117	156
117	157
84	117
117	118
117	159
117	160
117	161
117	162
117	163
117	166
117	167
117	192
117	193
117	170
117	194
117	125
117	173
117	186
117	176
117	178
117	179
117	181
117	182
118	151
118	152
118	153
118	156
118	157
86	118
118	159
118	160
118	161
118	162
118	163
118	166
118	167
118	192
118	193
118	184
118	194
118	172
118	173
118	174
118	176
118	178
118	179
118	181
118	182
12	119
84	119
86	119
117	119
4	119
119	199
119	123
119	142
119	125
119	172
119	204
119	148
119	205
90	119
119	174
100	120
114	120
102	120
84	120
13	120
85	120
121	122
114	121
115	121
109	121
2	121
84	121
86	121
117	121
118	121
121	123
98	121
121	124
31	121
121	125
20	121
21	121
106	122
114	122
122	139
122	124
122	205
123	201
84	123
118	123
123	202
123	198
98	123
123	203
123	145
8	123
103	123
89	123
104	123
123	200
1	124
114	124
107	124
124	138
125	151
125	154
12	125
84	125
86	125
118	125
4	125
125	187
125	160
125	232
125	168
125	192
125	169
125	253
125	137
125	184
125	171
125	172
42	125
125	256
96	125
90	125
78	125
125	254
125	262
125	263
125	264
125	265
125	266
125	267
126	127
10	126
113	127
1	127
115	127
5	127
14	127
96	127
39	127
107	128
114	129
12	129
2	129
84	129
86	129
117	129
118	129
129	137
129	224
12	130
84	130
86	130
119	130
130	213
7	130
47	130
48	130
130	210
130	211
130	212
73	130
74	130
44	130
12	131
131	132
130	131
93	131
12	132
84	132
86	132
14	132
47	132
48	132
132	210
132	211
132	212
74	132
77	132
44	132
133	219
132	133
133	214
131	133
72	133
133	173
133	196
133	178
133	179
133	200
133	197
44	133
128	134
134	135
28	134
99	134
0	134
14	134
7	134
39	134
105	135
113	135
1	135
114	135
10	135
107	135
135	138
124	135
6	135
1	136
10	136
135	136
115	136
136	141
136	138
124	136
137	201
11	137
99	137
12	137
84	137
3	137
4	137
137	232
137	168
137	192
137	169
137	253
137	185
13	137
6	137
130	137
72	137
137	211
137	212
89	137
85	137
104	137
112	137
137	177
133	137
137	254
113	138
122	138
1	138
114	138
12	138
13	138
105	139
128	139
108	139
135	139
110	139
139	205
103	139
1	140
127	140
140	141
1	141
141	149
141	144
1	142
114	142
102	142
108	142
142	157
116	142
117	142
142	202
120	142
142	163
142	164
142	169
142	191
142	204
142	148
142	205
130	142
87	142
142	173
142	186
142	181
142	182
142	238
142	245
142	244
44	142
122	143
135	143
109	143
138	143
124	143
144	145
113	145
141	145
145	187
145	219
145	195
145	193
145	191
93	145
145	200
39	145
146	147
142	146
146	148
122	147
114	147
147	150
139	147
122	148
147	148
148	199
148	187
148	219
148	195
148	193
148	205
148	200
39	148
149	216
140	149
86	149
117	149
118	149
4	149
149	202
149	199
149	198
123	149
119	149
145	149
149	215
104	149
39	149
122	150
28	150
146	150
118	150
150	202
150	199
98	150
150	191
142	150
150	205
87	150
39	150
151	159
151	200
44	151
152	165
152	249
152	268
44	152
153	161
153	166
153	167
153	249
153	227
44	153
154	160
154	197
44	154
155	161
155	197
155	189
44	155
156	189
156	231
44	156
157	162
157	231
157	234
44	157
158	163
158	234
158	269
44	158
159	200
159	197
44	159
160	219
160	200
160	197
160	189
44	160
161	162
161	233
161	189
161	231
44	161
162	163
162	275
162	231
162	234
162	269
44	162
163	164
163	276
163	269
163	271
44	163
164	165
164	276
164	273
164	268
44	164
165	166
97	165
165	249
165	227
44	165
166	167
166	227
166	221
44	166
97	167
167	227
167	221
44	167
156	168
168	233
168	275
168	189
168	231
168	234
168	269
44	168
169	270
169	272
169	276
169	277
169	234
169	269
169	271
169	273
44	169
2	170
118	170
119	170
170	255
170	207
170	256
171	213
137	171
171	185
171	217
42	171
171	246
171	190
172	201
151	172
154	172
2	172
84	172
86	172
117	172
3	172
172	187
160	172
172	232
168	172
172	192
169	172
172	253
137	172
129	172
170	172
172	185
172	220
96	172
79	172
172	254
172	262
172	263
172	264
172	265
172	266
172	267
173	178
174	190
175	277
175	176
44	175
97	176
176	177
176	249
176	227
44	176
153	177
166	177
167	177
177	253
97	177
170	177
125	177
172	177
177	221
177	183
44	177
178	219
178	179
178	200
178	197
44	178
179	219
179	233
179	180
179	197
179	189
44	179
180	233
180	181
180	231
44	180
181	275
181	182
181	231
181	234
44	181
182	275
182	188
44	182
44	183
12	184
117	184
98	184
184	194
172	184
42	184
184	256
185	218
185	217
185	246
185	190
186	190
151	187
4	187
187	199
160	187
187	219
97	187
187	220
173	187
174	187
187	221
44	187
188	276
188	279
188	269
188	271
44	188
189	237
44	189
102	191
108	191
157	191
116	191
109	191
146	191
141	191
117	191
191	202
119	191
120	191
110	191
163	191
191	215
132	191
173	191
186	191
182	191
191	238
191	244
44	191
157	192
158	192
192	275
192	276
192	231
192	234
192	269
192	271
44	192
1	193
114	193
12	193
2	193
84	193
193	213
193	218
193	195
14	193
9	193
193	214
193	210
12	194
2	194
194	226
170	194
194	204
1	195
114	195
195	213
195	218
187	195
166	195
97	195
195	250
111	195
8	195
9	195
59	195
64	195
195	214
195	210
85	195
44	195
190	195
196	219
178	196
196	200
44	196
197	237
44	197
105	198
86	198
117	198
198	199
119	198
110	198
148	198
130	198
103	198
85	198
112	198
198	200
84	199
86	199
199	202
199	226
123	199
142	199
185	199
145	199
199	227
44	199
200	219
44	200
12	201
2	201
84	201
86	201
117	201
118	201
119	201
0	201
5	201
125	201
201	203
13	201
6	201
65	201
84	202
202	226
187	202
171	202
145	202
133	202
202	227
44	202
101	203
12	203
2	203
84	203
86	203
118	203
4	203
187	203
203	233
193	203
172	203
148	203
8	203
190	203
2	204
86	204
118	204
4	204
199	204
204	226
98	204
187	204
204	225
204	219
204	233
172	204
204	207
204	252
204	220
204	205
204	238
204	245
204	221
189	204
204	231
44	204
190	204
109	205
84	205
86	205
202	205
198	205
98	205
125	205
172	205
111	205
130	205
33	205
67	206
84	206
86	206
206	225
95	206
159	206
125	206
172	206
42	206
96	206
78	206
2	207
86	207
118	207
4	207
199	207
207	226
119	207
187	207
207	219
207	233
194	207
172	207
207	252
207	256
205	207
207	238
207	245
207	221
189	207
207	231
44	207
190	207
101	208
126	208
102	208
135	208
140	208
120	208
6	209
23	209
48	209
46	209
64	209
131	209
25	209
73	209
44	209
114	210
210	213
210	218
48	210
44	210
12	211
31	211
210	211
74	211
2	212
73	212
84	213
3	213
4	213
206	213
137	213
185	213
213	217
148	213
132	213
72	213
37	213
190	213
1	214
213	214
214	218
48	214
87	214
44	214
215	216
84	215
86	215
123	215
98	215
203	215
132	215
130	215
118	216
3	216
216	225
71	216
15	216
125	216
172	216
35	216
216	239
206	217
137	217
125	217
42	217
190	217
137	218
171	218
217	218
203	218
145	218
132	218
130	218
131	218
85	218
73	218
74	218
75	218
190	218
159	219
197	219
44	219
2	220
118	220
119	220
220	252
220	256
177	220
44	221
72	222
112	222
131	223
104	223
114	224
12	224
2	224
84	224
86	224
117	224
118	224
3	224
4	224
137	224
125	224
133	224
190	224
2	225
198	225
98	225
191	225
125	225
207	225
131	225
56	225
39	225
12	226
2	226
84	226
117	226
118	226
4	226
98	226
166	226
195	226
226	228
226	229
125	226
172	226
203	226
111	226
145	226
148	226
176	226
190	226
44	227
118	228
202	228
198	228
123	228
166	228
137	228
228	229
228	255
228	257
145	228
123	229
137	229
229	255
229	257
145	229
151	230
154	230
219	230
200	230
197	230
189	230
230	231
44	230
44	231
155	232
219	232
232	233
197	232
189	232
231	232
232	234
44	232
189	233
231	233
44	233
44	234
211	235
85	235
77	235
36	236
212	236
89	236
74	236
77	236
219	237
233	237
178	237
237	238
44	237
233	238
200	238
231	238
44	238
114	239
12	239
2	239
3	239
129	239
21	239
90	239
214	239
58	240
27	240
172	240
23	240
88	240
16	241
1	241
12	241
84	241
86	241
137	241
24	241
36	241
190	242
190	243
202	244
199	244
195	244
193	244
244	245
244	283
44	244
187	245
219	245
233	245
245	275
245	276
148	245
245	252
245	282
238	245
245	283
200	245
197	245
189	245
231	245
234	245
245	269
245	271
44	245
246	277
175	246
246	273
246	268
44	246
12	247
137	247
172	247
247	248
190	247
2	248
137	248
125	248
190	248
44	249
167	250
97	250
204	250
44	250
97	251
44	251
190	252
152	253
153	253
97	253
249	253
227	253
253	273
253	268
44	253
97	254
177	254
44	254
12	255
2	255
117	255
255	257
125	255
177	255
12	256
117	256
98	256
252	256
177	256
12	257
2	257
117	257
118	257
125	257
172	257
177	257
12	258
137	258
170	258
125	258
177	258
123	259
167	259
137	259
184	259
258	259
172	259
177	259
191	260
12	261
117	261
137	261
142	261
185	261
172	261
233	262
44	262
233	263
263	275
44	263
264	275
44	264
265	275
265	276
44	265
266	276
44	266
267	276
267	277
44	267
44	268
44	269
269	270
270	271
44	270
44	271
164	272
271	272
272	273
44	272
44	273
273	274
268	274
44	274
234	275
269	275
44	275
271	276
273	276
44	276
165	277
249	277
268	277
44	277
274	278
277	278
97	278
269	278
271	278
273	278
268	278
44	278
276	279
246	279
44	279
277	280
97	280
44	280
277	281
44	281
219	282
142	282
238	282
200	282
44	282
202	283
199	283
276	283
195	283
193	283
44	283
187	284
233	284
275	284
276	284
277	284
142	284
145	284
244	284
249	284
227	284
221	284
183	284
271	284
273	284
268	284
44	284
44	285
44	286
44	287
44	288
44	289
44	290
44	291
44	292
44	293
44	294
190	295
190	296
